Buildup_area,Carpet_area,Bathrooms,Parking,Brokerage,Floor,Per_sqft_price,BHK,Total_bedrooms,Price_Category
975.0,675.0,2.0,1,210000.0,22.0,21540.0,2.0,2.0,High
695.0,475.0,2.0,1,0.0,23.0,8600.0,1.0,1.0,Low
955.0,800.0,2.0,1,619760.1755,40.0,38220.0,2.0,2.0,Very High
535.0,330.0,1.0,0,57490.7245,16.0,5610.0,1.0,1.0,Low
762.0,760.0,2.0,1,25529.42909,30.0,10760.0,1.0,1.0,Low
2600.0,1875.0,4.0,2,1260000.0,17.0,48460.0,3.0,3.0,Very High
1150.0,958.0,2.0,1,390000.0,22.0,34780.0,2.0,2.0,Very High
941.0,724.0,2.0,1,250000.0,21.0,26570.0,2.0,2.0,High
850.0,765.0,2.0,1,210000.0,16.0,24700.0,2.0,2.0,High
670.0,400.0,1.0,1,45010.98862,14.0,4630.0,1.0,1.0,Low
2760.0,1881.964898,3.0,2,80000000.0,16.0,28980.0,4.0,4.0,Very High
1200.0,980.0,2.0,0,0.0,12.0,30000.0,3.0,3.0,Very High
1106.0,905.0,3.0,1,2411750.384,46.0,28030.0,2.0,2.0,High
1000.0,804.9386973,3.0,1,20000000.0,7.0,20000.0,2.0,2.0,High
1000.0,875.0,3.0,1,270000.0,15.0,27000.0,3.0,3.0,High
1152.0,850.3052686,1.0,2,29000000.0,7.0,25170.0,3.0,3.0,High
1300.0,1000.0,3.0,2,270000.0,23.0,20770.0,3.0,3.0,High
3300.0,2309.0,5.0,3,1450000.0,74.0,43940.0,4.0,4.0,Very High
600.0,493.1670559,1.0,1,11100000.0,7.0,18500.0,1.0,2.0,Medium
700.0,480.0,2.0,0,5.175073868,20.0,8140.0,1.0,1.0,Low
1600.0,1500.0,2.0,1,530000.0,24.0,32810.0,3.0,3.0,Very High
900.0,771.0,2.0,1,0.0,40.0,25000.0,2.0,2.0,High
2500.0,1600.0,3.0,2,750000.0,65.0,30000.0,3.0,3.0,Very High
1400.0,900.0,3.0,0,1206983.013,10.0,12140.0,3.0,3.0,Medium
955.0,710.0,2.0,1,190000.0,18.0,20100.0,2.0,2.0,High
880.0,680.0,2.0,1,140000.0,22.0,16480.0,2.0,2.0,Medium
550.0,247.0,2.0,1,65000.0,14.0,5910.0,1.0,1.0,Low
690.0,450.0,2.0,0,69999.0,22.0,8840.0,1.0,1.0,Low
1452.0,987.9965431,1.0,2,24200000.0,11.0,16670.0,3.0,3.0,High
2300.0,2100.0,4.0,2,1800000.0,15.0,78260.0,4.0,4.0,Very High
1380.0,1056.0,3.0,1,0.0,37.0,15580.0,3.0,3.0,High
545.0,442.1069953,1.0,1,98830.59785,4.0,17980.0,1.0,2.0,Low
415.0,315.0,2.0,0,110000.0,19.0,26510.0,1.0,1.0,Medium
610.0,410.1620656,2.0,1,12466.86452,9.0,4590.0,1.0,1.0,Low
950.0,740.0,2.0,2,90000.0,30.0,9470.0,2.0,2.0,Low
1502.0,987.0,3.0,1,320000.0,21.0,21300.0,3.0,3.0,High
400.0,354.376002,1.0,1,70000.0,7.0,17500.0,1.0,1.0,Low
1200.0,788.7097875,1.0,1,22000000.0,20.0,18330.0,2.0,1.0,High
600.0,427.0,2.0,1,120000.0,21.0,20000.0,1.0,1.0,Medium
850.0,625.1547893,1.0,0,16000000.0,4.0,18820.0,3.0,3.0,Medium
965.0,865.0,3.0,2,260000.0,23.0,27460.0,3.0,3.0,High
645.0,472.2180179,2.0,1,64270.19844,7.0,10230.0,1.0,2.0,Low
756.0,606.0,1.0,1,8882969.421,4.0,17200.0,1.0,1.0,Medium
700.0,700.0,2.0,1,300000.0,10.0,42710.0,2.0,2.0,High
955.0,710.0,2.0,1,180000.0,18.0,19160.0,2.0,2.0,Medium
1850.0,1400.01119,1.0,2,100000000.0,9.0,54050.0,3.0,3.0,Very High
870.0,650.0,2.0,1,200000.0,15.0,13220.0,2.0,2.0,Medium
1121.0,735.0,2.0,1,190000.0,15.0,16950.0,2.0,2.0,Medium
1000.0,693.3996922,1.0,1,16900000.0,22.0,16900.0,2.0,2.0,Medium
650.0,406.0,2.0,0,59999.0,7.0,5230.0,1.0,1.0,Low
3000.0,2717.843038,2.0,1,230000000.0,16.50388068,76670.0,3.0,3.0,Very High
2100.0,1075.632139,1.0,1,24000000.0,15.22957519,11430.0,3.0,4.0,High
819.0,630.0,1.0,1,200000.0,25.0,24420.0,2.0,2.0,High
487.0,406.0,1.0,1,4658846.69,15.0,29770.0,1.0,1.0,Medium
1250.0,919.0,3.0,1,250000.0,8.0,20000.0,3.0,3.0,High
1320.0,1403.951347,2.0,2,75000000.0,22.0,56820.0,3.0,3.0,Very High
550.0,434.5914314,1.0,1,12000000.0,11.0,21820.0,1.0,1.0,Medium
800.0,658.0,2.0,1,200000.0,9.0,25000.0,2.0,2.0,High
1010.0,743.0,2.0,1,180000.0,38.0,17820.0,2.0,2.0,Medium
600.0,449.9887153,1.0,1,14000000.0,7.0,23330.0,1.0,2.0,Medium
570.0,392.0,2.0,1,70000.0,22.0,6140.0,1.0,1.0,Low
560.0,410.0,1.0,2,79617.67088,7.0,5270.0,1.0,1.0,Low
920.0,750.0,2.0,1,260000.0,13.0,28260.0,2.0,2.0,High
600.0,482.0,1.0,0,100000.0,4.0,16670.0,1.0,1.0,Low
700.0,550.0,1.0,2,48000.0,7.0,3430.0,1.0,1.0,Low
1350.0,850.0,1.0,1,300000.0,22.0,22220.0,2.0,2.0,High
850.0,765.9999246,2.0,1,22000000.0,16.0,25880.0,2.0,2.0,High
575.0,408.0,1.0,2,53000.0,9.0,4610.0,1.0,1.0,Low
1060.0,750.0,2.0,1,150000.0,12.0,13770.0,2.0,2.0,Medium
775.0,510.0,2.0,1,100000.0,7.0,8380.0,1.0,1.0,Low
1050.0,650.0131655,1.0,1,17000000.0,15.0,16190.0,2.0,2.0,Medium
1500.0,903.8552102,1.0,2,22500000.0,22.0,15000.0,3.0,3.0,High
510.0,409.698834,1.192082926,1,57001.15185,7.0,15290.0,1.0,1.0,Low
650.0,441.8629988,2.162938773,1,99980.03355,23.0,10770.0,1.0,2.0,Low
1550.0,1424.597539,1.0,1,56500000.0,13.0,36450.0,2.0,2.0,Very High
650.0,438.9673762,1.0,1,48487.90076,16.0,11080.0,1.0,1.0,Low
650.0,495.1534511,1.0,1,90005.78815,5.0,13850.0,1.0,1.0,Low
1375.0,1150.0,3.0,1,450000.0,15.0,32650.0,3.0,3.0,Very High
1272.0,787.0324775,1.0,2,136282.7737,20.0,7470.0,3.0,3.0,Low
1050.0,844.0,2.0,1,310000.0,20.0,30000.0,2.0,2.0,High
1850.0,1500.047657,1.0,3,90000000.0,10.0,48650.0,3.0,4.0,Very High
950.0,696.3714666,1.0,0,16000000.0,16.0,16840.0,2.0,2.0,Medium
1060.0,711.0,2.0,1,0.0,22.0,8810.0,2.0,2.0,Low
894.0,405.4154533,1.001660446,1,10100000.0,6.0,11280.0,2.0,1.0,Low
2500.0,2250.0,4.0,2,1350000.0,8.0,54000.0,4.0,4.0,Very High
1365.0,1050.0,3.0,1,390000.0,24.0,28200.0,3.0,3.0,Very High
2600.0,2000.0,3.0,2,820000.0,91.0,31540.0,3.0,3.0,Very High
1924.0,1230.0,3.0,2,530000.0,29.0,27550.0,4.0,4.0,Very High
1500.0,903.8552102,1.0,2,22500000.0,22.0,15000.0,3.0,3.0,High
528.0,430.0463704,1.0,1,11000000.0,4.0,20830.0,1.0,2.0,Medium
1000.0,527.4673527,1.016034715,1,18200000.0,21.0,18200.0,4.0,1.018328401,Medium
1000.0,927.0,3.0,0,500000.0,17.0,25000.0,3.0,3.0,High
1320.0,1100.0,3.0,1,260000.0,8.0,20070.0,3.0,3.0,High
1600.0,950.0,3.0,1,350000.0,18.0,21880.0,3.0,3.0,Very High
650.0,600.0,2.0,1,80798.15277,15.0,11850.0,1.0,1.0,Low
850.0,620.0,2.0,1,14157662.71,20.0,18470.0,2.0,2.0,Medium
379.0,379.0,2.0,1,0.0,21.0,41690.0,1.0,1.0,Medium
1020.0,664.1027015,1.0,1,27500000.0,39.0,26960.0,2.0,2.0,High
1400.0,850.0,2.0,1,9868998.618,8.0,16070.0,3.0,3.0,High
3150.0,2723.863968,2.000000636,4,220000000.0,14.0,69840.0,4.0,4.0,Very High
900.0,733.0,2.0,1,240000.0,21.0,26670.0,2.0,2.0,High
700.0,450.0,2.0,0,52.97000809,14.0,9220.0,1.0,1.0,Low
725.0,513.9998849,1.0,1,12000000.0,18.0,16550.0,1.0,2.0,Medium
1860.0,1696.132204,1.0,2,95000000.0,8.0,51080.0,3.0,3.0,Very High
1020.0,816.0,3.0,1,260000.0,17.0,25490.0,3.0,3.0,High
1500.0,1000.0,3.0,2,310000.0,12.0,20670.0,3.0,3.0,High
586.0,393.0,2.0,1,71074.99024,14.0,6140.0,1.0,1.0,Low
1500.0,1216.205491,1.0,1,46000000.0,28.0,30670.0,2.0,2.0,Very High
800.0,600.7535692,1.0,1,18500000.0,22.0,23130.0,2.0,2.0,Medium
570.0,392.703289,2.0,1,4136.318476,4.0,4560.0,1.0,1.0,Low
1080.0,1070.670532,1.0,2,42500000.0,61.0,39350.0,3.0,3.0,Very High
1600.0,1250.0,3.0,2,430000.0,38.0,26880.0,3.0,3.0,Very High
796.0,696.0,2.0,1,0.0,10.0,22110.0,2.0,2.0,Medium
580.0,408.0,1.0,1,60000.0,14.0,5690.0,1.0,1.0,Low
1005.0,905.0,2.0,1,470000.0,10.0,46970.0,3.0,3.0,Very High
3000.0,2618.937989,2.0,2,150000000.0,30.0,50000.0,4.0,2.0,Very High
981.0,610.792899,1.0,1,15200000.0,7.0,15490.0,2.0,2.0,Medium
540.0,448.2290238,1.0,1,58843.42057,6.0,13890.0,1.0,2.0,Low
680.0,463.9087221,2.000000018,1,88585.60783,12.0,10290.0,1.0,1.0,Low
600.0,483.7028608,1.0,1,140000.0,8.0,22500.0,1.0,2.0,Medium
1650.0,1500.0,4.0,2,392251.5414,16.0,27270.0,4.0,4.0,Very High
550.0,430.0298765,1.0,2,10000000.0,5.0,18180.0,1.0,2.0,Low
2195.0,1367.0,4.0,2,57126648.18,50.0,30980.0,3.0,3.0,Very High
1050.0,849.9980837,1.0,1,22000000.0,23.0,20950.0,2.0,2.0,High
950.0,721.1111614,1.0,1,21000000.0,8.0,22110.0,3.0,3.0,High
650.0,410.0003424,1.0,1,10457.28903,23.0,12310.0,1.0,2.0,Low
995.0,710.0,2.0,1,210000.0,10.0,21110.0,2.0,2.0,High
1020.0,650.0,2.0,0,57910.0987,16.0,9610.0,2.0,2.0,Low
1050.0,705.0,2.0,1,240000.0,7.0,22380.0,2.0,2.0,High
1187.0,1177.0,2.0,2,700000.0,78.0,58970.0,3.0,3.0,Very High
1700.0,1300.0,2.0,1,400000.0,18.0,23530.0,3.0,3.0,Very High
1300.0,888.0,2.0,2,250000.0,20.0,18850.0,2.0,2.0,High
1475.0,1100.0,3.0,1,340000.0,7.0,22710.0,3.0,3.0,High
1400.0,1105.032969,3.0,1,45000000.0,15.0,32140.0,3.0,3.0,Very High
2000.0,1602.32121,4.0,2,85000000.0,12.0,42500.0,3.0,3.0,Very High
2200.0,1999.999866,1.0,1,110000000.0,14.0,50000.0,3.0,3.0,Very High
750.0,721.8269887,1.0,1,20500000.0,15.0,27330.0,2.0,1.0,High
985.0,650.0,2.0,2,230000.0,21.0,23250.0,2.0,2.0,High
3800.0,2600.0,7.0,4,1350000.0,52.0,35530.0,6.0,6.0,Very High
615.0,473.0,1.0,1,140000.0,6.0,22600.0,1.0,1.0,Medium
750.0,499.4043787,3.0,1,55560.77745,12.0,5330.0,2.0,2.0,Low
1800.0,1243.0,3.0,2,700000.0,35.0,38890.0,3.0,3.0,Very High
520.0,424.454215,1.0,0,11500000.0,15.0,22110.0,1.0,1.0,Medium
2300.0,1850.0,5.0,2,750000.0,8.0,32610.0,4.0,4.0,Very High
528.0,400.0,2.0,2,150000.0,16.0,28220.0,2.0,2.0,Medium
1050.0,1000.0,2.0,1,550000.0,12.0,52380.0,2.0,2.0,Very High
467.0,419.0,2.0,1,99999.0,22.0,19270.0,1.0,1.0,Low
945.0,734.9049349,1.0,2,18500000.0,7.0,19580.0,2.0,2.0,Medium
500.0,392.0,2.0,1,50000.0,14.0,5000.0,1.0,1.0,Low
640.0,530.0,2.0,1,0.0,22.0,19530.0,2.0,2.0,Medium
850.0,602.783514,2.0,1,200000.0,12.0,14710.0,2.0,2.0,Medium
2100.0,1350.0,4.0,3,1150000.0,45.0,54760.0,4.0,4.0,Very High
525.0,417.0,2.0,0,5126.16138,7.0,17140.0,1.0,1.0,Low
580.0,388.9868664,2.0,3,57923.29638,3.0,5170.0,1.0,2.0,Low
1840.0,1263.253976,1.0,1,55000000.0,12.0,29890.0,3.0,3.0,Very High
700.0,500.0,2.0,1,180000.0,23.0,25710.0,2.0,2.0,Medium
3000.0,1942.500213,1.0,2,115000000.0,16.0,38330.0,4.0,4.0,Very High
811.0,661.0,2.0,2,180000.0,36.0,22190.0,2.0,2.0,Medium
469.0,460.0,2.0,1,85000.00324,16.0,18120.0,1.0,1.0,Low
595.0,494.6557661,2.0,0,10000000.0,6.0,16810.0,1.0,2.0,Low
1100.0,970.0,3.0,2,290000.0,12.0,25910.0,3.0,3.0,High
704.0,704.0,2.0,1,350000.0,15.0,49720.0,2.0,2.0,Very High
950.0,777.0,2.0,1,350000.0,22.0,36840.0,2.0,2.0,Very High
1350.0,1350.00102,1.0,2,880000.0,15.0,64810.0,3.0,3.0,Very High
630.0,490.0024072,1.0,1,15500000.0,13.0,24600.0,2.0,2.0,Medium
1016.0,751.0,2.0,1,179999.9935,22.0,17220.0,2.0,2.0,Medium
630.0,510.0,1.0,1,180000.0,43.0,28570.0,1.0,1.0,Medium
3500.0,2760.0,3.0,2,447184.5337,15.0,11860.0,3.0,3.0,Very High
763.0,750.2062806,1.0,1,22000000.0,7.0,28830.0,2.0,2.0,High
810.0,620.0049712,1.0,1,15700000.0,14.0,19380.0,2.0,2.0,Medium
1250.0,750.0,2.0,1,210000.0,15.0,16800.0,2.0,2.0,High
1590.0,1073.113477,1.0,1,52000000.0,8.0,32700.0,3.0,3.0,Very High
1500.0,1000.0,3.0,1,230000.0,38.0,15330.0,3.0,3.0,High
1350.0,1068.0,3.0,2,360000.0,21.0,27040.0,3.0,3.0,Very High
800.0,1056.254196,1.0,1,38500000.0,11.0,48130.0,2.0,2.0,Very High
860.0,690.0,1.0,2,73376.21432,7.0,9880.0,2.0,2.0,Low
420.0,343.0,2.0,0,120000.0,18.0,26670.0,1.0,1.0,Medium
800.0,618.0,2.0,1,150000.0,11.0,18750.0,2.0,2.0,Medium
1000.0,853.9566818,1.0,1,24000000.0,7.0,24000.0,2.0,2.0,High
3000.0,1400.055172,1.0,3,100000000.0,24.0,33330.0,4.0,5.0,Very High
3560.0,2200.0,3.0,2,0.0,19.44384774,9520.0,4.0,4.0,High
589.0,441.0,2.0,1,0.0,17.0,14430.0,1.0,1.0,Low
1650.0,1400.0,1.0,4,250000.0,16.34305934,11820.0,3.0,3.0,High
410.0,410.0,2.0,0,110000.0,10.0,25610.0,1.0,1.0,Medium
1200.0,750.0,2.0,1,10896995.15,21.0,15000.0,2.0,2.0,Medium
540.0,364.0,1.0,2,69000.0,14.0,6390.0,1.0,1.0,Low
650.0,537.0,2.0,3,0.0,16.0,26920.0,1.0,1.0,Medium
1900.0,1755.987981,2.0,3,52.07436477,30.0,34270.0,4.0,5.0,Very High
520.0,417.5730976,1.0,1,110000.0,19.0,20190.0,1.0,2.0,Medium
980.0,755.0,2.0,2,220000.0,16.0,22450.0,2.0,2.0,High
1000.0,645.0,2.0,2,230000.0,13.0,23000.0,2.0,2.0,High
1080.0,820.0,2.0,1,466904.3731,7.0,10000.0,2.0,2.0,Medium
784.0,784.0,2.0,1,0.0,44.0,34820.0,2.0,2.0,High
1200.0,992.0535484,1.0,2,45000000.0,52.0,37500.0,3.0,3.0,Very High
497.0,390.5316363,1.0,3,69893.19876,18.0,17100.0,1.0,2.0,Low
1350.0,955.5452801,1.0,1,33500000.0,13.0,24810.0,3.0,3.0,High
600.0,395.0,1.0,2,95000.0,22.0,15830.0,1.0,1.0,Low
990.0,694.5966829,1.0,1,26500000.0,8.0,26770.0,2.0,3.0,High
500.0,348.637081,1.0,0,12000000.0,42.0,24000.0,1.0,1.0,Medium
1086.0,945.0,3.0,0,367450.6853,16.0,30660.0,3.0,3.0,High
975.0,700.0,2.0,2,160000.0,25.0,16920.0,2.0,2.0,Medium
900.0,700.0,2.0,1,180000.0,8.0,20000.0,2.0,2.0,Medium
1350.0,1080.0,2.0,2,430000.0,22.0,31850.0,3.0,3.0,Very High
1066.0,889.0,3.0,1,240000.0,9.0,22050.0,3.0,3.0,High
1535.0,1020.0,3.0,1,300000.0,8.0,19540.0,3.0,3.0,High
1235.0,1216.189601,1.0,2,46000000.0,9.0,37250.0,3.0,3.0,Very High
1250.0,1261.406668,1.0,2,49900000.0,18.0,39920.0,3.0,3.0,Very High
935.0,610.0,1.0,1,59999.0,15.0,5030.0,2.0,2.0,Low
715.0,475.0,2.0,1,0.0,23.0,8530.0,1.0,1.0,Low
1100.0,774.044237,1.0,1,26500000.0,22.0,24090.0,3.0,3.0,High
600.0,427.0759026,1.0,0,33215.3407,7.0,13830.0,1.0,1.0,Low
540.0,433.8508114,1.0,0,12500000.0,6.0,23150.0,2.0,2.0,Medium
1050.0,600.0,2.0,1,150000.0,11.0,14290.0,2.0,2.0,Medium
1060.0,653.2155253,1.0,1,17000000.0,22.0,16040.0,2.0,2.0,Medium
700.0,684.2951476,1.0,1,19500000.0,11.0,27860.0,2.0,2.0,High
515.0,447.9594813,1.0,0,11700000.0,7.0,22720.0,1.0,2.0,Medium
975.0,695.0,2.0,1,207718.0938,22.0,21540.0,2.0,2.0,High
862.0,762.0,2.0,1,190000.0,23.0,22620.0,2.0,2.0,High
338.0,335.0,2.0,1,75000.0,23.0,22190.0,1.0,1.0,Low
557.0,523.1896591,3.0,1,160000.0,15.0,9630.0,1.0,2.0,Low
4150.0,2496.0,5.0,3,3000000.0,45.0,72290.0,4.0,4.0,Very High
594.0,444.0,2.0,0,85000.0,23.0,14480.0,1.0,1.0,Low
715.0,415.0,2.0,2,75000.0,15.0,8810.0,1.0,1.0,Low
735.0,735.0,2.0,1,180000.0,30.0,23810.0,2.0,2.0,Medium
850.0,650.0,2.0,0,140000.0,8.0,16470.0,2.0,2.0,Medium
3000.0,2150.004841,1.197159028,1,170000000.0,5.0,56670.0,3.0,1.0,Very High
1245.0,1095.0,3.0,2,320000.0,36.0,25700.0,3.0,3.0,High
600.0,380.0,1.0,1,160000.0,23.0,26670.0,1.0,1.0,Medium
818.0,718.0,2.0,1,220000.0,23.0,26770.0,2.0,2.0,High
620.0,443.3456026,1.0,0,10500000.0,15.0,16930.0,1.0,1.0,Medium
1050.0,700.0,2.0,2,95998.6412,22.0,9050.0,2.0,2.0,Low
590.0,480.0,2.0,1,150000.0,30.0,16190.0,1.0,1.0,Low
900.0,676.0,2.0,1,200000.0,36.0,22220.0,2.0,2.0,High
1050.0,777.0,2.0,1,340000.0,22.0,31900.0,2.0,2.0,High
812.0,512.0,2.0,1,140000.0,15.0,16630.0,2.0,2.0,Medium
555.0,400.0,2.0,1,60000.0,7.0,5410.0,1.0,1.0,Low
1000.0,769.5246551,1.0,1,13000000.0,10.0,13000.0,2.0,2.0,Medium
695.0,390.0,2.0,1,5463.393616,7.0,8920.0,1.0,1.0,Low
850.0,550.0,2.0,1,230000.0,21.0,26470.0,2.0,2.0,High
845.0,650.0,2.0,1,230000.0,20.0,26630.0,2.0,2.0,High
1165.0,948.6543523,1.0,1,23500000.0,37.0,20170.0,2.0,2.0,High
750.0,628.7848763,1.0,1,19000000.0,18.0,25330.0,2.0,2.0,Medium
1120.0,850.0,2.0,1,200000.0,18.0,18300.0,2.0,2.0,High
780.0,671.0,2.0,1,210000.0,22.0,26920.0,2.0,2.0,High
850.0,691.0,2.0,1,160000.0,15.0,19290.0,2.0,2.0,Medium
1610.0,1416.472001,1.0,1,62500000.0,12.0,38820.0,3.0,3.0,Very High
650.0,369.5018268,1.0,1,14300000.0,15.0,22000.0,2.0,2.0,Medium
1336.0,1213.0,2.0,2,380000.0,38.0,28070.0,3.0,3.0,Very High
765.0,550.0,2.0,1,160000.0,7.0,20910.0,2.0,2.0,Medium
1100.0,739.0,2.0,1,18723684.35,7.0,17270.0,2.0,2.0,Medium
720.0,720.0,2.0,1,260000.0,15.0,36110.0,2.0,2.0,High
1890.0,1262.789056,3.0,2,55000000.0,28.0,29100.0,3.0,3.0,Very High
3090.0,1960.0,4.0,2,520000.0,40.0,18930.0,4.0,4.0,Very High
600.0,408.0,2.0,1,43979.03738,15.0,5000.0,1.0,1.0,Low
700.0,479.9500296,3.0,0,84808.08583,20.0,10000.0,1.0,2.0,Low
650.0,450.0,1.0,1,130000.0,18.0,19230.0,1.0,1.0,Medium
710.0,425.0,2.0,1,90999.0,12.0,10560.0,1.0,1.0,Low
700.0,460.4286053,1.0,1,54483.5826,10.0,7860.0,1.0,2.0,Low
500.0,330.0,1.0,1,65.81087828,14.0,4900.0,1.0,1.0,Low
465.0,465.0,2.0,2,110000.0,22.0,23230.0,1.0,1.0,Medium
1306.0,1088.0,3.0,1,316716.4064,37.0,24500.0,3.0,3.0,High
2400.0,2200.0,4.0,2,1500000.0,20.0,62500.0,4.0,4.0,Very High
550.0,425.0,1.0,1,110000.0,7.0,19820.0,1.0,1.0,Medium
1450.0,1107.106682,1.0,1,42000000.0,7.0,28960.0,3.0,3.0,Very High
620.0,408.0,1.0,1,0.0,14.0,4600.0,1.0,1.0,Low
1670.0,1465.0,3.0,2,700000.0,15.0,41740.0,3.0,3.0,Very High
2625.0,1750.0,5.0,2,620000.0,20.0,23430.0,5.0,5.0,Very High
950.0,840.0,3.0,2,210000.0,23.0,22420.0,3.0,3.0,High
1200.0,820.0,2.0,2,240000.0,39.0,19580.0,2.0,2.0,High
1200.0,955.0,2.0,2,330000.0,43.0,27500.0,2.0,2.0,High
550.0,410.0,1.0,1,96000.0,7.0,17450.0,1.0,1.0,Low
3000.0,1756.0,5.0,3,1000000.0,14.0,33330.0,4.0,4.0,Very High
680.0,555.0,2.0,1,140000.0,16.0,21320.0,2.0,2.0,Medium
1295.0,1280.0,3.0,1,580000.0,26.0,44400.0,3.0,3.0,Very High
1250.0,850.0,2.0,1,260000.0,14.0,21200.0,2.0,2.0,High
1050.0,630.0833881,1.0,0,0.0,5.002829932,8480.0,3.0,4.0,Low
1042.0,834.0,2.0,1,250000.0,18.0,23510.0,2.0,2.0,High
1800.0,1458.0,4.0,2,339839.1149,48.0,18890.0,4.0,4.0,High
800.0,700.0,2.0,1,190000.0,16.0,24380.0,2.0,2.0,High
610.0,463.9778776,1.0,1,13100000.0,7.0,21480.0,2.0,2.0,Medium
1120.0,700.0,2.0,1,180000.0,9.0,16430.0,2.0,2.0,Medium
690.0,690.0,2.0,1,240000.0,12.0,34060.0,2.0,2.0,High
1005.0,1228.029243,1.0,1,40000000.0,10.0,39800.0,2.0,2.0,Very High
1034.0,621.0,2.0,1,0.0,14.0,12950.0,2.0,2.0,Medium
1395.0,1050.256097,1.0,2,47500000.0,62.0,34050.0,3.0,3.0,Very High
500.0,300.0,1.0,0,100000.0,8.0,19400.0,1.0,1.0,Low
911.0,675.0,2.0,1,120000.0,30.0,13170.0,2.0,2.0,Medium
1579.0,1316.0,2.0,2,670000.0,16.0,42430.0,3.0,3.0,Very High
875.0,650.0,2.0,1,140000.0,13.0,16000.0,2.0,2.0,Medium
450.0,377.0,2.0,1,0.0,13.0,24890.0,1.0,1.0,Medium
1300.0,1050.0,3.0,2,290000.0,23.0,22310.0,3.0,3.0,High
2700.0,1800.0,4.0,2,720000.0,21.0,26480.0,4.0,4.0,Very High
2176.0,1700.0,4.0,2,650000.0,11.0,29870.0,4.0,4.0,Very High
530.0,308.0,2.0,0,85000.0,40.0,16040.0,1.0,1.0,Low
1200.0,800.0,2.0,1,16442493.9,8.0,20830.0,2.0,2.0,High
1100.0,850.0,3.0,1,100000.0,50.0,27270.0,3.0,3.0,High
2000.0,1881.961316,1.0,2,80000000.0,24.0,40000.0,3.0,3.0,Very High
950.0,707.3675596,1.0,1,17500000.0,12.0,18420.0,2.0,2.0,Medium
937.0,750.0,2.0,1,140000.0,31.0,14940.0,2.0,2.0,Medium
2200.0,1850.0,3.0,2,480000.0,39.0,21590.0,3.0,3.0,Very High
700.0,449.1325961,2.0,2,41098.43096,7.0,10710.0,2.0,2.0,Low
1125.0,1054.965461,1.0,1,38000000.0,7.0,33780.0,3.0,3.0,Very High
730.0,423.0,2.0,1,130000.0,7.0,17810.0,1.0,1.0,Medium
4000.0,3500.0,6.0,3,2300000.0,15.0,57500.0,4.0,4.0,Very High
1280.0,780.0,2.0,2,180000.0,14.0,14450.0,2.0,2.0,Medium
1250.0,921.2005862,1.0,1,28500000.0,24.0,22800.0,3.0,3.0,High
1406.0,667.0044054,4.0,1,11000000.0,15.0,7820.0,3.0,3.0,Medium
560.0,400.0,1.0,1,66000.0,14.0,5890.0,1.0,1.0,Low
575.0,420.0,2.0,0,75000.0,7.0,13560.0,1.0,1.0,Low
1350.0,1203.0,2.0,2,280000.0,43.0,20740.0,3.0,3.0,High
850.0,650.0,1.0,1,81855.98648,7.0,5530.0,2.0,2.0,Low
1200.0,933.0,2.0,2,537606.5508,28.0,25000.0,2.0,2.0,High
600.0,500.0,2.0,1,110000.0,6.0,18330.0,1.0,1.0,Medium
1800.0,1464.0,3.0,2,600000.0,64.0,33330.0,3.0,3.0,Very High
675.0,400.0,2.0,0,11314.19402,15.0,4440.0,1.0,1.0,Low
2790.0,2350.0,4.0,1,1050000.0,30.0,37630.0,4.0,4.0,Very High
934.0,400.0,2.0,1,61233.16504,15.0,3850.0,2.0,2.0,Low
602.0,452.0,2.0,2,110000.0,23.0,17110.0,1.0,1.0,Low
850.0,660.0,2.0,1,220000.0,22.0,25530.0,2.0,2.0,High
1700.0,1246.919476,2.820424138,2,75000000.0,12.0,44120.0,3.0,2.0,Very High
661.0,491.0,2.0,1,170000.0,36.0,25420.0,2.0,2.0,Medium
2400.0,1149.868185,3.0,3,69000000.0,12.0,28750.0,4.0,5.0,Very High
900.0,600.0,2.0,1,200000.0,20.0,22440.0,2.0,2.0,High
900.0,600.0757968,1.0,1,17000000.0,7.0,18890.0,2.0,2.0,Medium
400.0,340.0,1.0,1,120000.0,22.0,29250.0,1.0,1.0,Medium
800.0,640.0,2.0,1,150000.0,7.0,18750.0,2.0,2.0,Medium
918.0,723.3911078,1.0,1,20000000.0,4.0,21790.0,2.0,2.0,High
1900.0,1400.0,4.0,2,979999.9616,65.0,51310.0,3.0,3.0,Very High
1400.0,900.0,2.0,1,0.0,18.0,20360.0,2.0,2.0,High
625.0,450.0,1.0,1,47418.52087,14.0,5120.0,1.0,1.0,Low
4714.0,5226.304417,1.0,4,370000000.0,76.0,78490.0,5.0,4.0,Very High
1050.0,825.0,2.0,1,230000.0,69.0,22090.0,2.0,2.0,High
650.0,410.0,2.0,1,84999.0,7.0,10000.0,1.0,1.0,Low
750.0,500.0,1.0,1,130000.0,14.0,17600.0,1.0,1.0,Medium
875.0,700.0,2.0,2,160000.0,22.0,18290.0,2.0,2.0,Medium
860.0,700.0,2.0,1,230000.0,7.0,26160.0,2.0,2.0,High
976.0,738.0,1.0,3,76000.0,12.0,3940.0,2.0,2.0,Low
1150.0,805.0,2.0,1,230000.0,20.0,20000.0,2.0,2.0,High
750.0,585.0,2.0,2,200000.0,13.0,26670.0,2.0,2.0,High
580.0,450.0,2.0,0,85000.0,17.0,14650.0,1.0,1.0,Low
